1,1,75,1,18,4
22,21,3,4,4,46
5,30,17,4,23,21
26,10,4,4,30,26
14,6,8,1,29,42
14,4,9,54,10,9
18,12,2,50,3,15
51,14,19,8,4,4
7,4,20,26,39,4
25,13,9,32,18,3
12,16,9,40,11,12
6,12,15,7,50,10
5,20,12,24,12,27
17,7,55,1,11,9
2,10,51,19,13,5
3,6,4,14,42,31
50,9,17,2,2,20
3,23,16,22,17,19
10,3,13,72,1,1
2,12,13,32,23,18
4,14,6,14,21,41
19,1,2,34,16,28
27,11,1,9,36,16
29,4,16,11,22,18
15,24,4,34,2,21
16,55,13,8,4,4
11,29,10,39,8,3
13,10,36,18,19,4
2,24,33,6,27,8
27,20,36,2,2,13
8,23,9,47,12,1
4,37,11,2,15,31
22,31,9,3,34,1
21,1,16,34,9,19
45,12,7,2,17,17
39,5,15,21,16,4
7,3,48,6,28,8
14,20,10,21,3,32
28,5,7,29,12,19
13,2,5,7,31,42
30,7,32,6,21,4
4,15,23,29,21,8
10,20,13,24,18,15
2,19,4,17,5,53
28,3,42,2,10,15
35,3,1,21,12,28
39,28,6,2,10,15
5,7,21,15,15,37
10,45,19,23,2,1
53,7,20,1,16,3
11,14,35,14,23,3
8,1,25,9,10,47
2,13,12,28,26,19
10,8,41,23,15,3
33,14,4,3,15,31
15,30,8,1,36,10
4,3,11,15,39,28
22,12,34,4,25,3
36,18,29,4,10,3
19,22,4,3,8,44
16,6,3,8,60,7
9,35,1,6,21,28
42,12,14,2,24,6
8,28,4,8,37,15
20,14,6,51,7,2
6,12,12,43,21,6
32,30,10,1,14,13
9,1,3,59,24,4
1,1,33,48,2,15
3,27,3,31,34,2
29,44,6,13,7,1
16,28,5,5,1,45
31,4,20,1,7,37
6,23,7,2,26,36
20,2,36,20,1,21
53,6,9,17,10,5
5,36,28,1,20,10
1,20,16,16,22,25
12,22,17,32,12,5
2,2,32,35,27,2
16,18,4,43,2,17
5,31,23,23,2,16
1,10,60,20,7,2
21,9,14,27,26,3
18,40,7,15,16,4
24,43,1,5,22,5
14,3,43,29,4,7
17,13,1,11,10,48
39,1,26,3,28,3
61,1,2,18,15,3
14,5,17,16,20,28
20,9,36,3,9,23
2,55,4,12,16,11
38,35,13,6,3,5
24,52,18,2,2,2
5,8,10,31,5,41
51,29,5,6,3,6
12,16,24,13,17,18
39,14,9,30,4,4
5,29,19,31,15,1
47,8,2,13,12,18
5,23,9,2,37,24
13,16,53,9,8,1
2,5,28,19,27,19
6,5,29,20,11,29
71,5,1,8,4,11
1,6,36,31,15,11
10,30,47,8,3,2
17,27,27,24,1,4
34,23,19,16,6,2
5,38,1,39,9,8
31,18,7,18,4,22
55,5,9,15,4,12
9,19,2,55,3,12
12,41,16,3,5,23
31,9,25,23,2,10
69,5,11,3,7,5
1,20,9,53,12,5
47,10,21,5,7,10
27,6,2,33,21,11
1,43,22,5,21,8
32,1,5,29,18,15
1,22,21,21,3,32
9,27,11,16,3,34
15,17,53,3,9,3
7,40,2,12,26,13
3,28,17,34,6,12
10,24,29,26,7,4
16,9,8,31,31,5
34,19,20,19,7,1
15,3,65,3,7,7
9,2,30,18,14,27
20,5,22,1,5,47
9,32,1,15,12,31
19,16,2,8,18,37
2,39,28,2,23,6
13,2,18,37,21,9
23,6,12,8,38,13
11,5,22,39,9,14
17,36,6,6,8,27
3,9,27,41,9,11
5,25,7,30,4,29
43,4,12,19,8,14
9,16,35,15,16,9
2,5,8,31,26,28
2,2,12,55,15,14
12,4,9,6,21,48
18,17,11,16,20,18
40,6,9,23,17,5
22,16,25,20,8,9
47,11,27,7,1,7
9,11,8,44,3,25
16,20,25,7,23,9
24,36,6,24,2,8
19,6,15,4,36,20
32,5,9,7,36,11
7,24,15,8,40,6
16,4,9,30,26,15
6,20,5,31,21,17
8,17,22,10,12,31
10,22,3,21,23,21
9,23,5,10,16,37
15,9,38,24,10,4
3,41,11,9,15,21
12,36,3,9,34,6
30,48,5,5,6,6
6,6,2,6,33,47
10,14,39,7,27,3
8,2,5,17,8,60
5,6,8,64,10,7
9,51,9,1,7,23
2,2,2,34,23,37
11,46,3,2,21,17
20,7,17,22,15,19
1,25,33,3,4,34
2,14,25,47,4,8
32,24,6,27,10,1
13,11,21,12,16,27
5,33,17,12,13,20
23,2,2,21,25,27
12,18,15,26,18,11
24,1,8,35,18,14
5,6,5,63,9,12
24,5,36,4,4,27
11,2,33,24,24,6
17,3,42,21,16,1
2,3,19,14,3,59
23,2,9,28,10,28
14,2,6,3,26,49
8,46,5,5,5,31
5,3,5,31,17,39
4,2,26,2,19,47
7,9,43,17,16,8
1,67,13,9,2,8
5,12,1,8,16,58
2,11,29,16,17,25
17,4,18,45,6,10
8,5,12,11,50,14
3,4,12,36,17,28
14,5,7,14,14,46
32,1,11,13,39,4
20,23,12,31,4,10
6,12,19,35,6,22
17,24,22,20,8,9
3,14,19,24,34,6
23,15,8,22,21,11
1,2,14,9,15,59
12,15,11,14,13,35
71,1,5,11,9,3
1,25,30,28,14,2
16,13,33,8,6,24
13,26,14,29,7,11
10,22,23,36,4,5
4,18,5,32,5,36
4,31,11,22,14,18
14,11,7,21,30,17
12,1,21,16,16,34
4,19,17,10,5,45
43,5,5,2,9,36
24,44,2,15,9,6
5,10,16,15,18,36
14,5,4,51,23,3
11,2,10,46,12,19
9,36,19,30,2,4
7,21,27,5,22,18
29,34,16,5,14,2
13,7,35,2,22,21
1,19,20,48,11,1
6,30,9,4,16,35
25,2,8,21,2,42
8,4,17,17,7,47
24,30,1,2,14,29
20,21,37,4,3,15
27,2,3,8,5,55
43,18,18,5,2,14
18,6,10,16,6,44
6,13,2,8,32,39
13,41,9,16,14,7
4,16,11,39,17,13
11,24,12,17,4,32
10,8,22,43,13,4
2,4,49,10,24,11
36,49,11,1,2,1
3,18,25,35,1,18
33,4,6,24,24,9
10,16,19,21,24,10
2,4,10,12,4,68
18,2,5,44,21,10
12,4,13,36,13,22
26,44,2,10,10,8
5,22,48,8,5,12
8,2,7,66,11,6
77,5,1,10,6,1
60,4,9,15,3,9
44,1,1,7,15,32
20,24,22,4,29,1
3,6,20,20,48,3
29,18,23,22,7,1
5,22,3,49,18,3
15,30,14,21,15,5
28,5,7,6,22,32
31,1,19,2,3,44
36,16,20,7,15,6
24,6,12,3,45,10
24,10,26,23,12,5
2,25,45,9,2,17
11,53,1,18,1,16
17,11,33,7,18,14
1,3,20,23,30,23
16,25,8,14,28,9
8,29,7,10,14,32
44,24,3,6,11,12
11,15,11,18,37,8
46,7,9,6,31,1
18,3,1,33,41,4
18,17,18,17,23,7
28,8,19,2,4,39
10,16,55,2,6,11
33,9,9,20,28,1
17,43,19,9,1,11
17,5,21,3,23,31
8,11,38,16,6,21
3,26,9,12,42,8
14,6,22,14,14,30
40,17,18,2,1,22
25,11,7,29,7,21
51,6,31,9,2,1
24,14,1,17,31,13
12,7,38,21,10,12
8,8,39,19,21,5
22,7,12,15,25,19
4,17,2,29,19,29
58,22,4,6,6,4
9,11,11,19,23,27
7,9,19,1,24,40
13,47,9,1,28,2
7,35,30,12,1,15
15,55,1,5,22,2
29,30,1,5,6,29
52,6,15,5,17,5
23,47,2,2,8,18
62,1,5,3,19,10
7,15,28,40,3,7
14,10,10,22,11,33
47,8,22,13,9,1
28,31,7,11,10,13
17,24,15,3,15,26
18,20,11,22,5,24
4,39,29,4,14,10
9,3,40,9,32,7
29,3,5,15,35,13
5,26,4,3,18,44
11,16,5,17,17,34
13,6,28,31,8,14
31,17,6,1,26,19
6,67,3,13,8,3
4,18,31,12,22,13
16,5,42,1,16,20
31,3,1,16,39,10
19,10,12,52,5,2
4,7,22,20,23,24
4,5,27,37,3,24
11,7,35,23,1,23
34,7,3,33,17,6
11,43,34,6,5,1
25,7,44,4,10,10
9,12,5,27,31,16
17,2,24,5,40,12
3,4,3,7,40,43
3,18,39,29,4,7
36,4,4,9,42,5
15,19,7,33,10,16
3,33,15,8,33,8
3,43,32,6,9,7
2,2,2,58,18,18
11,5,6,18,42,18
3,27,14,41,7,8
15,7,39,17,14,8
7,14,21,10,32,16
36,31,6,13,12,2
3,19,24,1,5,48
3,39,4,5,40,9
2,6,1,12,7,72
10,2,29,31,5,23
5,7,20,31,8,29
14,3,13,50,8,12
6,4,39,2,46,3
25,14,1,21,10,29
2,9,31,19,32,7
47,14,15,10,2,12
22,12,39,15,8,4
20,1,4,10,4,61
7,15,32,7,5,34
8,48,1,14,4,25
2,17,1,6,29,45
6,1,71,9,8,5
5,21,12,13,2,47
6,11,3,17,47,16
14,12,12,40,7,15
2,11,23,16,43,5
10,20,29,16,9,16
28,8,49,1,7,7
27,5,7,14,2,45
10,12,13,21,9,35
11,7,33,12,22,15
25,1,14,25,13,22
14,24,15,21,9,17
31,4,3,16,26,20
8,5,57,19,4,7
2,12,6,3,10,67
25,12,10,1,15,37
28,7,1,11,44,9
13,8,29,18,1,31
2,2,19,50,2,25
8,6,13,2,40,31
17,41,4,23,3,12
8,36,13,8,15,20
29,20,22,2,11,16
30,3,5,15,19,28
1,58,10,13,4,14
9,48,19,14,1,9
10,28,16,27,17,2
14,3,5,3,48,27
8,3,6,65,4,14
8,4,43,11,3,31
3,24,59,6,3,5
2,8,11,34,37,8
13,3,14,43,5,22
11,16,9,15,27,22
17,11,18,38,10,6
16,47,1,13,18,5
29,4,5,30,17,15
8,15,18,14,32,13
29,4,4,33,7,23
67,4,11,15,1,2
13,1,2,5,67,12
15,1,15,9,32,28
7,8,24,2,39,20
27,3,3,19,35,13
4,16,5,1,25,49
9,2,14,35,16,24
12,7,6,43,25,7
22,49,1,7,16,5
1,11,58,1,4,25
16,1,43,3,21,16
29,11,21,6,21,12
34,4,35,2,2,23
37,7,12,9,29,6
9,12,8,37,30,4
