10,4,6,8,24,48
1,7,69,4,15,4
2,7,34,10,9,38
8,18,2,29,6,37
21,8,24,30,4,13
16,2,13,29,31,9
13,19,21,12,23,12
37,18,6,7,28,4
39,4,6,14,20,17
1,26,66,1,4,2
42,5,1,14,17,21
1,1,34,52,10,2
4,30,36,9,15,6
17,2,2,30,12,37
9,8,23,7,36,17
14,7,5,60,3,11
46,3,27,12,9,3
9,47,22,11,10,1
25,21,27,19,6,2
6,25,8,19,29,13
45,12,1,19,1,22
8,34,18,34,1,5
27,2,40,14,9,8
23,2,16,1,49,9
5,33,9,3,20,30
1,24,19,25,5,26
40,7,8,22,15,8
2,25,12,8,17,36
13,16,6,29,1,35
15,2,12,39,24,8
7,59,3,2,20,9
40,15,1,17,25,2
13,2,6,23,35,21
36,2,1,6,23,32
14,13,2,1,15,55
25,14,3,17,17,24
24,31,10,7,26,2
12,8,13,7,37,23
6,12,20,6,39,17
2,3,14,26,12,43
7,16,3,25,31,18
12,4,2,15,43,24
15,12,12,7,32,22
20,16,11,12,8,33
5,22,21,44,3,5
8,7,29,38,13,5
38,13,17,10,6,16
13,50,4,12,1,20
8,2,61,11,10,8
12,23,4,16,10,35
31,7,8,12,7,35
10,11,11,46,5,17
2,22,12,7,28,29
45,11,3,33,3,5
7,11,6,40,32,4
14,2,41,15,18,10
15,14,9,9,31,22
14,13,15,8,3,47
15,22,6,17,27,13
25,17,24,7,11,16
1,16,44,4,17,18
8,14,3,67,6,2
1,33,9,18,22,17
17,8,24,26,17,8
2,31,12,13,17,25
11,1,26,11,12,39
28,1,52,3,8,8
43,12,10,26,2,7
14,2,4,43,3,34
1,24,1,2,45,27
6,28,15,30,10,11
21,2,7,1,57,12
14,8,13,41,15,9
3,12,5,42,28,10
30,5,11,29,4,21
28,3,1,23,23,22
1,13,8,15,44,19
4,16,6,37,34,3
6,21,44,22,3,4
20,16,3,43,12,6
6,28,5,39,2,20
12,15,39,26,1,7
19,8,23,25,13,12
40,5,22,9,13,11
35,33,11,6,2,13
9,31,12,27,13,8
34,7,13,22,15,9
25,6,3,48,11,7
2,28,39,4,6,21
6,37,24,1,13,19
22,18,17,5,18,20
4,40,11,7,37,1
6,4,67,5,3,15
7,33,42,2,6,10
21,27,13,10,17,12
6,25,2,4,41,22
27,1,13,4,17,38
38,2,7,12,37,4
14,37,18,21,6,4
18,8,2,8,31,33
18,14,17,9,32,10
23,8,1,16,19,33
2,22,21,4,8,43
32,4,45,5,3,11
36,2,7,1,11,43
34,1,12,15,6,32
21,8,29,9,31,2
12,23,17,12,15,21
17,17,24,30,2,10
64,15,6,2,12,1
43,37,3,7,1,9
54,1,24,2,6,13
1,8,8,25,5,53
20,2,51,8,3,16
25,2,13,15,43,2
13,4,14,20,43,6
1,15,5,27,25,27
30,33,16,2,15,4
2,8,11,5,1,73
22,8,19,17,24,10
3,5,16,11,20,45
14,20,3,36,10,17
5,5,24,27,31,8
7,13,28,14,36,2
15,18,34,16,9,8
61,1,16,2,2,18
3,17,1,30,12,37
77,4,3,3,5,8
11,20,36,4,1,28
11,26,17,11,5,30
2,26,57,9,1,5
28,3,5,6,24,34
15,15,8,1,51,10
3,3,53,12,27,2
45,7,23,9,2,14
11,9,6,40,7,27
39,14,5,7,7,28
7,69,17,3,3,1
17,17,18,31,12,5
8,12,25,26,27,2
14,19,43,17,1,6
28,1,43,12,7,9
31,6,3,17,5,38
2,25,1,13,30,29
21,8,15,10,5,41
3,1,1,22,4,69
4,10,34,32,15,5
8,13,36,37,2,4
18,6,29,13,18,16
1,9,14,16,5,55
3,5,63,5,7,17
6,6,10,29,45,4
24,9,2,23,13,29
1,3,35,1,41,19
6,8,11,3,23,49
50,21,6,7,2,14
16,23,20,21,5,15
2,7,84,4,2,1
5,13,15,29,4,34
11,1,30,25,28,5
6,2,34,7,19,32
3,17,13,20,16,31
11,8,4,9,35,33
11,29,13,9,8,30
28,13,7,3,9,40
7,33,1,7,9,43
2,33,9,26,3,27
2,6,69,4,18,1
21,3,5,23,29,19
3,46,14,11,2,24
31,4,11,18,9,27
13,3,11,7,2,64
11,2,18,31,32,6
36,48,3,2,6,5
15,16,32,5,27,5
33,21,3,11,24,8
9,24,17,13,18,19
2,7,41,10,19,21
12,7,19,10,22,30
3,12,23,9,28,25
14,2,7,28,22,27
10,51,3,13,15,8
20,13,6,31,4,26
4,6,18,40,23,9
40,15,13,9,7,16
19,23,22,11,10,15
5,2,12,29,39,13
31,10,41,2,8,8
26,19,24,3,18,10
47,2,24,3,11,13
40,9,13,4,18,16
22,49,4,4,1,20
8,31,25,19,9,8
22,4,24,40,7,3
35,1,32,3,10,19
5,6,19,14,30,26
9,27,25,13,22,4
19,4,7,35,27,8
3,29,3,36,1,28
10,43,3,20,8,16
32,14,13,17,8,16
17,27,5,3,28,20
14,27,26,10,13,10
9,5,6,53,16,11
9,19,29,8,11,24
12,45,21,6,7,9
44,21,6,8,8,13
7,1,41,18,30,3
14,30,2,2,38,14
51,26,4,1,10,8
16,10,15,47,1,11
3,22,14,13,6,42
8,6,14,2,15,55
13,61,10,4,4,8
55,7,3,1,15,19
9,12,17,43,10,9
21,7,5,31,29,7
19,10,46,5,15,5
16,18,2,33,6,25
20,7,19,19,16,19
46,12,3,5,2,32
21,8,8,24,1,38
5,30,7,21,17,20
22,25,11,7,28,7
42,16,3,4,30,5
6,32,9,16,2,35
14,3,54,10,11,8
16,12,21,24,13,14
4,4,34,8,13,37
39,9,2,29,6,15
19,23,3,1,49,5
7,10,19,38,5,21
5,3,38,2,18,34
1,1,4,4,35,55
13,32,1,4,11,39
5,27,25,22,17,4
6,23,7,4,16,44
4,27,10,8,14,37
8,9,21,50,8,4
16,14,3,26,28,13
6,13,24,24,3,30
6,75,6,8,3,2
6,10,15,20,33,16
10,9,20,18,23,20
25,8,20,27,12,8
32,32,16,1,6,13
4,19,13,58,5,1
4,15,23,17,9,32
7,10,2,16,1,64
16,5,4,30,20,25
18,29,25,12,7,9
14,24,42,9,3,8
70,4,1,3,18,4
37,5,3,35,17,3
4,46,2,14,20,14
14,29,3,11,30,13
8,2,10,23,14,43
3,6,2,3,52,34
5,5,50,28,3,9
34,25,7,9,13,12
32,34,6,10,7,11
5,22,14,36,10,13
15,10,1,5,30,39
13,24,2,27,15,19
5,20,24,19,15,17
10,7,8,50,1,24
21,17,4,5,8,45
14,51,12,5,3,15
34,17,4,21,1,23
7,22,16,43,8,4
5,4,16,8,38,29
12,7,19,34,27,1
35,5,5,9,35,11
46,13,11,10,12,8
4,5,34,8,24,25
21,13,4,19,5,38
12,30,7,34,12,5
23,18,6,38,7,8
23,18,5,20,23,11
7,8,59,11,11,4
1,48,8,9,24,10
41,11,2,7,14,25
41,1,1,8,32,17
42,3,8,29,14,4
37,31,7,4,20,1
12,3,13,5,45,22
42,13,1,27,3,14
19,37,2,17,17,8
10,27,2,34,20,7
17,25,28,14,1,15
45,26,4,5,6,14
46,2,13,28,1,10
7,28,25,22,17,1
3,36,16,33,9,3
30,27,3,28,8,4
15,32,4,32,3,14
20,7,13,7,3,50
50,16,22,2,3,7
11,1,17,7,53,11
12,5,14,2,23,44
5,12,22,49,9,3
34,14,26,10,10,6
30,4,23,17,22,4
12,11,35,9,9,24
1,27,42,4,7,19
2,2,19,20,41,16
18,1,1,1,59,20
13,41,5,4,35,2
12,22,21,26,14,5
14,31,15,20,19,1
22,23,21,4,7,23
3,12,33,22,24,6
31,33,2,15,4,15
7,33,17,33,9,1
14,8,33,1,17,27
9,49,8,5,15,14
6,32,17,18,24,3
47,5,1,4,41,2
6,46,9,37,1,1
26,23,22,1,25,3
4,37,3,2,1,53
14,5,47,11,11,12
1,19,4,48,14,14
22,21,4,20,25,8
9,34,10,12,11,24
46,24,8,4,2,16
32,11,21,9,20,7
10,16,32,24,11,7
31,5,6,27,2,29
18,29,7,27,17,2
22,9,33,19,6,11
3,26,24,35,9,3
6,6,46,2,28,12
17,9,5,18,45,6
10,20,1,27,41,1
8,21,11,2,7,51
8,3,17,30,26,16
18,5,7,29,40,1
47,23,7,8,6,9
30,40,5,8,13,4
2,11,52,13,18,4
5,12,26,8,17,32
15,18,5,10,27,25
1,36,6,11,40,6
12,18,5,5,17,43
51,2,10,28,6,3
2,16,1,10,20,51
17,7,38,36,1,1
6,12,7,8,20,47
3,3,54,15,2,23
36,6,8,10,9,31
25,23,21,8,15,8
9,60,14,4,8,5
4,14,7,34,4,37
10,24,11,22,25,8
51,3,11,27,1,7
49,2,31,9,4,5
8,17,31,21,5,18
28,16,19,23,12,2
34,2,25,6,30,3
4,9,4,2,76,5
7,18,18,4,29,24
12,3,14,48,16,7
33,7,2,30,13,15
26,45,15,8,2,4
3,16,13,34,29,5
11,24,13,4,42,6
2,49,13,25,4,7
14,1,64,9,7,5
53,17,5,1,22,2
22,20,29,5,13,11
45,4,4,3,23,21
16,14,14,45,10,1
24,3,21,2,47,3
6,4,43,13,21,13
20,35,19,16,3,7
33,7,2,40,9,9
37,14,22,1,3,23
17,17,46,8,10,2
6,31,20,30,4,9
6,44,1,9,25,15
1,6,38,6,33,16
3,54,8,20,2,13
19,16,31,4,25,5
17,29,28,8,13,5
15,1,4,13,35,32
10,9,10,1,11,59
1,8,1,10,35,45
53,1,29,11,5,1
18,11,32,27,3,9
19,5,23,7,2,44
13,48,5,22,8,4
10,5,30,29,6,20
39,1,7,29,3,21
12,4,13,15,35,21
23,4,5,12,37,19
19,3,20,2,6,50
21,1,29,32,7,10
15,13,44,6,8,14
1,9,24,17,35,14
9,14,15,2,59,1
5,12,3,24,6,50
25,2,3,30,21,19
5,9,12,1,49,24
48,1,17,10,15,9
24,11,10,15,16,24
13,15,15,32,13,12
9,6,17,14,36,18
13,46,11,8,21,1
5,8,11,15,7,54
30,1,6,21,19,23
24,32,9,9,10,16
16,32,6,14,11,21
14,3,9,61,5,8
18,5,21,46,7,3
25,41,12,5,14,3
13,2,51,14,12,8
17,24,3,12,25,19
25,32,16,2,19,6
25,11,19,23,15,7
5,24,3,15,12,41
12,10,21,5,25,27
24,3,6,8,38,21
10,2,20,44,17,7
19,62,3,7,4,5
17,7,23,19,11,23
17,34,4,29,3,13
2,2,22,10,7,57
2,44,38,7,1,8
6,1,3,41,2,47
8,5,49,19,9,10
3,1,76,12,6,2
4,24,6,11,38,17
15,10,2,44,11,18
17,11,17,4,8,43
3,43,33,5,3,13
23,2,8,7,5,55
22,15,18,3,31,11
10,12,5,40,8,25
16,24,2,7,19,32
33,7,10,30,12,8
1,38,12,15,14,20
10,3,7,9,31,40
9,11,4,66,2,8
20,27,8,7,14,24
25,24,21,13,12,5
16,53,1,1,2,27
11,9,1,23,15,41
17,8,10,21,1,43
3,6,4,36,31,20
1,2,16,5,70,6
2,7,13,9,38,31
10,10,7,23,7,43
2,18,44,11,13,12
10,11,18,4,43,14
47,3,17,3,22,8
7,49,13,2,20,9
2,30,15,1,17,35
12,12,5,16,18,37
31,11,7,5,33,13
9,7,26,2,13,43
57,12,17,1,4,9
3,12,59,12,4,10
3,23,45,11,15,3
26,11,26,19,10,8
4,10,3,11,16,56
21,7,29,16,11,16
19,7,41,18,12,3
45,1,18,14,5,17
11,18,4,27,20,20
16,4,44,18,1,17
15,22,4,20,8,31
12,14,26,15,14,19
15,4,31,23,21,6
2,26,5,17,46,4
2,3,39,9,32,15
18,30,1,13,8,30
22,1,10,11,5,51
2,1,29,6,61,1
2,6,40,2,45,5
38,3,9,38,3,9
21,13,23,24,15,4
25,2,4,5,44,20
1,6,28,10,39,16
15,3,54,19,3,6
21,18,5,27,18,11
22,23,30,3,1,21
16,41,8,8,9,18
13,38,10,25,10,4
9,32,24,13,17,5
14,37,3,14,10,22
50,2,10,35,2,1
24,20,8,30,11,7
16,11,8,41,19,5
26,40,4,12,3,15
10,13,14,1,56,6
23,10,8,8,19,32
26,4,28,5,3,34
2,3,1,7,83,4
1,30,31,13,21,4
15,10,3,16,4,52
10,35,5,15,1,34
12,16,41,15,12,4
48,7,8,35,1,1
17,13,51,14,2,3
11,27,6,18,23,15
18,10,15,6,3,48
22,1,26,3,1,47
5,42,21,24,3,5
3,4,8,6,48,31
29,4,15,3,38,11
20,30,14,25,3,8
1,7,8,63,6,15
11,10,7,57,6,9
7,57,11,1,20,4
31,35,11,16,5,2
23,46,13,2,2,14
5,20,1,10,39,25
5,8,1,68,16,2
16,17,18,18,26,5
13,14,11,38,9,15
13,19,7,5,55,1
50,7,4,10,18,11
11,20,1,39,6,23
33,2,15,23,20,7
10,24,3,36,22,5
9,3,14,1,7,66
23,3,10,12,19,33
2,25,35,6,19,13
21,40,2,6,13,18
9,34,1,26,2,28
3,3,19,15,9,51
6,1,9,45,37,2
2,43,21,4,17,13
15,9,16,7,23,30
7,26,6,2,32,27
13,20,22,6,4,35
26,3,43,1,4,23
17,3,13,11,24,32
6,27,3,45,3,16
1,30,24,1,8,36
1,21,20,42,9,7
5,5,28,32,17,13
30,1,3,3,20,43
22,31,2,39,4,2
17,3,44,9,21,6
8,3,22,29,22,16
16,3,3,40,35,3
11,30,32,7,15,5
1,5,4,14,51,25
4,10,22,6,13,45
3,29,29,11,16,12
30,39,7,13,4,7
9,25,10,49,2,5
12,6,19,11,34,18
7,3,28,9,47,6
8,1,45,8,6,32
2,11,16,2,55,14
12,36,24,9,1,18
8,13,15,46,16,2
24,1,3,41,3,28
9,55,13,7,4,12
14,5,20,8,32,21
47,1,6,35,5,6
37,6,3,16,14,24
7,1,17,63,3,9
30,12,6,19,3,30
4,9,8,48,11,20
20,4,4,33,35,4
5,4,5,24,25,37
8,48,10,17,9,8
16,50,21,5,6,2
11,11,14,10,10,44
3,9,3,46,29,10
5,1,11,41,32,10
23,29,14,6,2,26
17,27,9,11,29,7
13,15,2,18,14,38
7,8,5,10,34,36
4,9,18,20,26,23
11,23,14,4,12,36
43,2,4,23,5,23
22,15,16,27,9,11
24,6,43,12,3,12
15,7,6,54,3,15
1,52,19,3,10,15
67,1,2,1,22,7
2,35,35,11,15,2
32,7,27,19,3,12
33,1,21,34,1,10
4,23,4,15,16,38
10,18,33,1,31,7
5,68,20,5,1,1
9,13,6,70,1,1
5,16,10,40,23,6
8,27,23,2,27,13
9,17,15,20,14,25
19,18,48,4,4,7
28,17,2,3,20,30
10,46,13,10,1,20
26,30,4,5,22,13
8,3,6,54,26,3
26,33,4,5,18,14
1,17,22,32,24,4
3,20,16,23,27,11
6,15,17,29,2,31
9,44,4,10,14,19
2,25,7,14,33,19
60,2,8,5,5,20
10,12,8,2,22,46
26,14,1,22,10,27
39,8,7,10,9,27
1,19,18,18,27,17
9,20,16,1,49,5
20,2,10,43,20,5
24,17,11,14,22,12
32,1,4,10,2,51
9,62,11,2,7,9
7,4,20,36,3,30
71,11,9,4,2,3
25,44,8,11,5,7
11,25,22,5,9,28
3,7,27,18,2,43
19,7,11,7,4,52
9,16,14,5,24,32
7,5,26,6,50,6
13,6,18,15,45,3
1,42,6,5,19,27
1,13,50,19,4,13
32,11,17,19,6,15
24,31,7,11,12,15
3,2,6,39,23,27
20,22,33,13,10,2
8,2,29,34,19,8
9,8,14,33,26,10
12,49,3,11,10,15
18,10,34,4,6,28
10,6,7,4,36,37
5,7,6,45,36,1
1,9,4,36,36,14
11,9,14,14,51,1
56,2,2,19,11,10
25,29,6,6,15,19
10,6,48,18,4,14
31,17,33,7,6,6
38,1,3,4,3,51
37,10,5,9,19,20
5,23,4,13,14,41
14,14,21,4,35,12
6,1,19,9,9,56
45,5,12,1,19,18
11,7,25,43,8,6
11,10,26,20,28,5
21,11,5,2,60,1
1,7,33,22,33,4
4,10,46,23,4,13
11,17,18,10,39,5
11,30,1,31,14,13
23,14,15,29,16,3
13,42,4,3,35,3
28,20,9,6,22,15
9,12,7,13,10,49
38,5,3,10,12,32
49,21,19,6,4,1
8,25,20,19,7,21
8,1,3,52,31,5
16,13,10,11,39,11
1,19,60,7,12,1
31,22,9,10,23,5
3,7,24,14,36,16
21,7,13,15,5,39
3,5,17,17,33,25
1,19,47,9,19,5
24,40,3,1,16,16
26,9,1,5,38,21
3,11,26,22,30,8
38,1,22,29,3,7
18,38,33,2,1,8
19,1,1,5,17,57
36,9,28,10,4,13
15,35,3,9,28,10
18,1,39,34,5,3
11,2,5,24,32,26
23,5,9,4,50,9
22,22,6,19,3,28
21,1,24,34,7,13
25,7,18,9,13,28
14,28,24,31,2,1
23,27,4,24,6,16
7,1,3,29,34,26
51,6,17,10,9,7
56,2,20,8,13,1
7,8,18,36,30,1
5,38,3,12,22,20
8,58,8,5,1,20
7,5,7,26,24,31
17,11,12,18,26,16
3,15,16,14,21,31
3,56,3,9,1,28
52,19,6,12,4,7
20,26,24,23,6,1
21,7,47,8,6,11
7,18,6,25,22,22
26,7,4,2,53,8
3,13,8,18,3,55
6,32,11,18,18,15
1,51,14,2,13,19
19,11,9,14,15,32
36,9,15,8,4,28
35,23,17,6,13,6
5,10,37,40,3,5
13,2,17,16,7,45
32,7,8,18,8,27
15,37,15,29,2,2
17,50,5,5,5,18
2,17,4,13,22,42
30,4,16,12,25,13
18,16,4,17,18,27
11,2,25,34,17,11
2,30,3,35,13,17
19,12,5,24,34,6
9,3,19,33,4,32
32,14,22,17,12,3
8,1,12,8,63,8
13,11,14,34,25,3
10,3,10,16,28,33
14,13,23,2,42,6
6,37,3,11,33,10
23,8,5,21,25,18
14,4,29,39,6,8
7,11,27,29,17,9
10,2,5,6,23,54
13,16,22,8,7,34
23,3,43,6,9,16
4,8,9,22,30,27
39,4,10,44,2,1
39,2,7,15,32,5
5,21,8,18,18,30
44,3,3,8,14,28
12,18,6,4,46,14
16,1,3,22,37,21
1,28,31,5,27,8
28,4,25,20,2,21
21,24,25,9,14,7
17,48,12,5,10,8
1,19,2,12,2,64
34,33,4,19,2,8
3,22,23,10,9,33
8,51,14,3,15,9
48,24,11,3,12,2
43,7,19,19,5,7
15,41,2,25,3,14
4,15,14,22,24,21
27,6,40,5,19,3
14,23,10,28,23,2
13,28,22,21,1,15
28,6,22,3,14,27
32,3,6,10,48,1
3,4,34,5,53,1
1,9,3,56,17,14
10,8,12,41,15,14
49,8,1,32,3,7
4,11,18,2,48,17
40,1,30,12,2,15
22,19,10,3,42,4
26,26,12,21,5,10
8,15,1,1,30,45
16,19,16,9,7,33
25,3,40,23,5,4
4,23,8,22,11,32
8,31,11,9,12,29
37,25,12,6,5,15
37,14,20,9,11,9
44,12,26,7,2,9
40,2,19,8,26,5
1,32,11,21,19,16
14,31,4,7,42,2
44,3,28,12,2,11
4,50,24,3,9,10
43,3,10,7,27,10
56,12,2,21,4,5
10,11,22,39,6,12
4,1,14,30,2,49
35,7,5,40,5,8
20,1,1,11,55,12
8,28,7,17,38,2
8,26,4,37,4,21
3,3,49,37,5,3
3,13,9,24,15,36
6,7,66,7,1,13
48,5,28,6,10,3
49,13,7,17,10,4
5,5,10,1,21,58
29,11,31,6,9,14
64,15,5,3,4,9
28,17,1,10,15,29
12,3,35,1,45,4
33,24,22,7,7,7
12,31,13,21,6,17
31,24,4,3,24,14
57,24,2,3,12,2
5,22,47,4,17,5
5,10,25,4,27,29
6,36,9,7,31,11
9,7,56,9,3,16
3,1,11,28,43,14
4,8,19,24,20,25
4,24,7,19,9,37
5,17,36,13,14,15
14,28,27,4,8,19
7,16,27,21,11,18
12,37,11,26,2,12
10,39,23,2,16,10
19,32,24,7,6,12
28,9,12,26,16,9
