36,3,10,42,9
36,5,18,29,12
36,13,36,8,7
36,26,25,5,8
36,23,6,21,14
36,6,15,20,23
36,14,6,29,15
37,5,2,53,3
37,11,9,41,2
37,8,7,17,31
36,38,15,2,9
37,15,28,7,13
37,14,5,6,38
37,26,9,21,7
37,8,6,46,3
37,1,8,43,11
37,6,19,21,17
38,8,21,10,23
38,6,21,7,28
38,9,10,22,21
38,8,43,8,3
38,2,21,22,17
38,7,16,15,24
38,19,7,2,34
38,16,22,3,21
37,30,2,18,13
38,15,7,28,12
39,26,4,12,19
39,23,16,21,1
38,35,11,10,6
39,31,6,8,16
39,3,16,31,11
39,16,25,13,7
39,2,39,12,8
39,33,5,15,8
39,5,38,7,11
39,27,6,21,7
40,3,21,4,32
40,13,12,14,21
40,3,5,50,2
40,4,5,21,30
40,3,2,9,46
40,2,24,14,20
40,5,20,4,31
40,2,17,19,22
40,5,9,23,23
40,31,5,5,19
41,47,5,1,6
42,6,34,10,8
42,5,5,3,45
41,20,1,35,3
41,20,19,1,19
41,19,20,11,9
41,40,3,4,12
41,7,10,7,35
41,24,2,4,29
41,25,17,14,3
42,10,11,4,33
42,13,12,26,7
43,16,28,2,11
43,2,20,28,7
42,8,7,24,19
43,8,2,43,4
43,10,4,21,22
42,12,1,33,12
42,29,5,18,6
42,8,8,26,16
44,1,25,23,7
44,13,12,20,11
44,1,5,40,10
45,1,6,25,23
44,2,21,19,14
44,4,26,3,23
44,19,19,15,3
44,13,29,1,13
44,24,5,3,24
44,7,1,22,26
45,33,1,11,10
46,8,7,8,31
45,24,11,7,13
46,3,6,21,24
45,6,13,19,17
45,35,17,1,2
46,14,23,16,1
45,36,8,5,6
45,18,4,5,28
46,2,39,4,9
47,12,5,28,8
46,24,13,15,2
46,20,7,17,10
47,3,10,8,32
47,18,25,5,5
47,10,1,25,17
47,28,1,23,1
46,17,10,5,22
47,11,21,2,19
47,4,18,25,6
48,12,19,12,9
49,12,8,28,3
49,5,40,2,4
48,18,18,9,7
48,15,5,24,8
48,8,28,6,10
49,2,16,17,16
49,5,7,34,5
49,18,3,21,9
49,7,12,11,21
50,22,18,8,2
50,5,9,26,10
50,31,9,6,4
52,1,1,27,19
51,17,7,16,9
50,6,9,34,1
51,10,10,15,14
52,1,3,17,27
51,5,1,19,24
51,10,16,13,10
54,5,3,7,31
52,18,13,13,4
52,21,4,3,20
53,22,7,9,9
54,1,6,25,14
54,9,22,14,1
53,11,25,4,7
52,13,3,13,19
52,9,29,6,4
54,3,31,4,8
55,28,1,14,2
55,1,9,32,3
55,23,10,11,1
56,4,24,6,10
57,10,12,2,19
55,12,24,7,2
55,12,6,1,26
56,7,13,7,17
55,1,5,32,7
56,1,3,13,27
60,18,8,8,6
60,5,9,21,5
59,4,3,11,23
61,1,18,19,1
60,18,14,7,1
60,5,7,22,6
60,12,20,2,6
61,8,10,1,20
61,14,13,7,5
60,3,2,30,5
64,8,3,18,7
63,5,20,3,9
65,4,4,9,18
62,1,11,14,12
66,17,7,6,4
62,9,10,12,7
65,12,8,5,10
67,5,4,9,15
62,9,1,22,6
65,12,5,11,7
68,5,4,3,20
74,4,12,9,1
73,12,3,1,11
77,7,1,5,10
76,13,3,2,6
78,9,8,1,4
85,7,1,6,1
87,1,3,8,1
68,8,3,4,17
69,8,5,12,6
