28,18,5,20,25,4
28,19,1,4,19,29
28,14,8,32,16,2
28,25,3,14,29,1
29,6,7,37,20,1
29,5,11,1,38,16
29,22,12,11,1,25
29,9,7,40,13,2
29,5,6,8,15,37
29,7,7,35,1,21
29,11,17,7,14,22
29,8,10,9,25,19
29,11,37,11,6,6
29,13,4,39,8,7
30,18,6,7,37,2
30,2,36,1,9,22
30,17,3,7,8,35
30,16,9,25,4,16
30,11,1,26,12,20
30,14,10,12,20,14
30,2,19,18,4,27
30,9,9,12,5,35
30,14,6,36,8,6
30,3,2,8,19,38
31,1,2,23,17,26
30,27,29,4,4,6
31,14,11,34,6,4
30,31,7,9,8,15
30,31,3,11,24,1
31,1,16,25,7,20
30,36,1,5,23,5
31,3,6,26,23,11
31,6,8,7,27,21
30,24,26,2,15,3
32,6,36,1,18,7
31,28,17,5,16,3
32,5,21,10,12,20
31,30,7,10,11,11
32,9,13,26,2,18
32,7,5,3,44,9
32,1,13,22,14,18
32,9,12,18,26,3
32,11,21,16,7,13
32,2,7,47,3,9
33,2,19,14,19,13
32,33,22,2,7,4
33,4,28,7,15,13
32,13,27,3,19,6
32,20,15,1,19,13
32,15,9,36,5,3
33,7,1,34,13,12
32,23,5,25,12,3
33,9,2,26,23,7
33,8,24,26,4,5
33,16,13,15,19,4
33,35,5,21,3,3
34,7,11,27,3,18
33,21,2,23,17,4
33,18,13,3,1,32
34,7,15,15,26,3
34,5,5,21,22,13
33,29,11,10,16,1
34,10,5,10,34,7
33,12,10,9,26,10
35,8,5,29,15,8
34,14,12,1,13,26
35,7,11,16,22,9
35,2,6,35,20,2
35,5,27,29,3,1
34,43,9,4,1,9
34,28,15,11,1,11
35,11,3,34,15,2
34,12,34,1,11,8
35,9,9,13,9,25
35,35,9,11,8,2
35,37,4,3,1,20
36,8,8,27,11,10
36,20,6,2,25,11
36,14,3,18,20,9
35,14,10,11,9,21
35,50,1,3,2,9
35,18,14,16,11,6
35,34,7,2,16,6
36,7,15,2,19,21
37,7,12,20,9,15
37,16,7,7,29,4
37,2,14,25,11,11
36,23,18,18,4,1
37,5,4,50,3,1
38,1,22,35,2,2
37,17,18,1,2,25
37,18,23,10,1,11
37,24,12,11,12,4
37,15,25,8,6,9
38,9,5,3,31,14
39,3,12,7,5,34
38,16,4,7,17,18
38,22,10,5,20,5
38,6,4,26,1,25
38,4,2,26,24,6
39,4,45,2,2,8
38,29,3,10,18,2
38,21,9,15,4,13
38,6,1,43,10,2
40,1,5,21,32,1
39,29,5,9,3,15
40,1,9,20,15,15
40,1,46,1,1,11
39,17,5,2,26,11
40,3,5,21,21,10
40,19,4,21,5,11
39,22,7,13,13,6
40,12,5,33,3,7
40,30,3,10,1,16
42,2,12,16,14,14
41,21,1,9,15,13
41,3,13,16,11,16
41,23,6,4,14,12
42,11,13,8,5,21
41,15,5,10,5,24
41,19,21,13,3,3
42,5,4,11,13,25
41,9,11,31,5,3
42,11,9,5,22,11
44,14,6,11,3,22
43,19,3,5,29,1
44,8,13,5,4,26
43,15,2,14,18,8
43,23,9,10,6,9
42,19,2,5,19,13
43,6,4,18,25,4
44,4,5,8,15,24
43,10,2,12,4,29
42,27,8,5,3,15
46,26,1,1,4,22
46,3,4,8,17,22
45,26,13,8,4,4
45,11,27,11,2,4
45,17,1,34,2,1
45,3,8,2,11,31
45,14,2,5,33,1
45,39,3,7,1,5
46,19,9,6,11,9
45,33,2,9,5,6
48,10,10,30,1,1
49,1,19,5,15,11
48,5,21,5,9,12
49,7,6,4,7,27
48,24,9,3,11,5
48,25,3,16,5,3
48,12,2,2,22,14
47,5,6,11,26,5
49,7,3,4,1,36
48,6,8,11,26,1
51,12,2,9,20,6
51,5,2,1,30,11
52,25,1,4,14,4
50,1,25,12,2,10
49,30,1,4,11,5
52,16,1,4,8,19
51,2,16,6,22,3
51,11,5,7,14,12
53,6,25,3,10,3
50,13,3,2,20,12
53,17,11,15,3,1
56,11,3,1,5,24
57,20,5,3,14,1
58,10,10,1,18,3
58,5,3,18,12,4
55,11,17,3,4,10
54,9,9,12,4,12
54,13,9,12,5,7
58,19,7,1,5,10
56,1,7,10,19,7
71,7,10,3,5,4
66,8,11,3,8,4
68,13,9,1,2,7
72,17,2,6,2,1
59,14,9,1,10,7
59,5,11,7,11,7
65,4,9,2,4,16
66,3,10,14,1,6
63,7,10,2,13,5
80,2,4,4,5,5
