42,11,21,26
42,28,29,1
42,20,19,19
42,9,46,3
42,10,47,1
43,1,32,24
42,9,13,36
44,1,33,22
43,33,4,20
43,34,10,13
44,5,31,20
43,11,35,11
43,32,12,13
44,3,50,3
44,3,48,5
44,5,50,1
44,5,8,43
45,8,45,2
44,28,5,23
44,9,40,7
44,46,1,9
44,10,9,37
45,6,15,34
44,15,30,11
44,25,26,5
44,34,10,12
44,19,17,20
45,14,35,6
45,12,16,27
45,14,27,14
45,13,26,16
45,30,24,1
45,11,16,28
45,10,15,30
45,20,29,6
45,27,15,13
45,24,13,18
47,17,27,9
46,24,21,9
46,19,7,28
47,8,22,23
47,3,14,36
47,3,24,26
47,5,43,5
47,4,20,29
47,3,10,40
47,5,18,30
48,3,10,39
47,18,24,11
48,12,3,37
48,10,2,40
47,23,24,6
48,11,6,35
47,31,4,18
47,34,1,18
48,2,3,47
47,35,4,14
49,26,13,12
49,24,17,10
48,27,13,12
49,42,8,1
49,38,4,9
49,6,10,35
49,31,8,12
49,32,5,14
49,1,34,16
49,3,26,22
51,1,18,30
50,21,21,8
50,7,10,33
50,19,4,27
50,21,27,2
50,28,19,3
50,4,37,9
50,10,11,29
50,34,11,5
50,9,24,17
52,11,6,31
52,11,12,25
52,23,16,9
51,30,18,1
52,22,8,18
51,14,2,33
52,7,4,37
52,9,11,28
51,17,22,10
52,13,32,3
53,12,1,34
53,9,25,13
54,2,23,21
52,41,1,6
53,3,4,40
53,3,35,9
53,24,4,19
53,11,10,26
53,24,2,21
54,7,11,28
55,12,22,11
54,9,21,16
54,22,13,11
55,19,11,15
54,14,31,1
55,22,16,7
54,22,1,23
54,23,18,5
55,23,9,13
54,30,9,7
55,34,10,1
57,6,35,2
56,10,4,30
56,13,10,21
57,3,10,30
56,14,6,24
56,2,41,1
56,30,7,7
56,19,4,21
56,10,27,7
58,25,11,6
58,31,6,5
59,9,7,25
57,18,24,1
58,13,7,22
58,2,22,18
58,10,14,18
59,8,12,21
59,11,8,22
58,18,10,14
61,1,30,8
60,3,7,30
59,18,9,14
61,12,5,22
61,11,22,6
61,11,20,8
60,10,11,19
59,15,20,6
59,23,10,8
59,26,2,13
62,29,6,3
63,14,11,12
62,10,10,18
62,21,7,10
61,35,2,2
62,17,5,16
63,18,5,14
62,19,17,2
62,8,16,14
63,16,10,11
64,11,21,4
64,6,20,10
65,8,17,10
66,10,7,17
66,13,15,6
64,12,5,19
65,11,3,21
64,16,14,6
66,1,7,26
66,8,12,14
69,4,13,14
67,9,4,20
68,15,8,9
68,12,17,3
68,17,13,2
69,5,9,17
67,10,14,9
69,25,5,1
68,4,4,24
67,20,1,12
72,10,2,16
73,5,13,9
73,12,9,6
73,5,7,15
71,7,14,8
71,19,6,4
72,7,11,10
70,15,8,7
70,4,21,5
73,14,2,11
79,11,6,4
80,15,3,2
74,18,4,4
76,12,5,7
75,1,2,22
80,8,1,11
75,21,3,1
77,2,18,3
74,16,4,6
76,4,5,15
