5,29,12,27,27
18,6,13,13,50
17,12,3,20,48
40,28,2,3,27
8,19,12,20,41
8,22,4,60,6
28,4,39,17,12
9,7,31,41,12
19,6,36,2,37
10,24,14,2,50
43,13,5,6,33
9,6,31,38,16
6,29,17,34,14
10,37,27,11,15
62,16,2,2,18
1,25,28,14,32
25,19,24,11,21
28,12,2,37,21
17,10,30,4,39
32,5,24,24,15
12,3,62,21,2
7,17,17,20,39
33,26,5,23,13
32,16,36,15,1
19,61,2,7,11
7,48,6,8,31
9,9,36,8,38
39,43,5,3,10
21,25,2,45,7
9,35,12,34,10
36,13,11,34,6
33,1,19,29,18
8,3,45,29,15
1,66,18,2,13
56,9,9,11,15
1,21,56,8,14
2,2,47,32,17
13,14,29,23,21
6,39,31,13,11
14,6,17,51,12
12,15,45,17,11
3,19,6,65,7
12,10,8,29,41
5,35,35,10,15
8,3,66,10,13
36,6,20,1,37
62,6,6,25,1
15,13,21,7,44
4,27,21,10,38
5,3,4,33,55
35,12,6,3,44
28,28,1,4,39
20,17,7,26,30
41,2,4,14,39
9,11,25,10,45
16,8,29,11,36
2,15,56,25,2
25,4,10,46,15
37,5,14,13,31
2,2,6,64,26
5,48,26,2,19
10,2,50,10,28
14,10,24,11,41
1,22,7,34,36
44,22,14,3,17
32,5,23,2,38
4,4,58,26,8
10,52,4,31,3
30,4,48,8,10
5,40,20,9,26
34,5,25,10,26
13,45,6,28,8
3,16,32,1,48
18,1,61,3,17
14,51,20,4,11
8,13,25,28,26
75,4,13,5,3
42,5,41,6,6
30,60,5,1,4
5,7,20,8,60
6,1,7,7,79
29,30,35,1,5
1,21,22,34,22
7,27,9,18,39
11,29,7,42,11
6,35,31,3,25
48,35,9,3,5
29,1,24,8,38
29,7,13,24,27
24,40,1,16,19
58,4,12,14,12
9,27,30,22,12
40,5,39,8,8
54,7,2,14,23
21,26,5,22,26
10,22,18,1,49
13,49,14,10,14
25,5,6,12,52
39,2,17,21,21
3,9,31,21,36
7,47,21,1,24
54,24,17,2,3
1,23,50,21,5
1,50,36,11,2
22,18,39,10,11
4,2,12,64,18
40,23,15,3,19
6,15,22,50,7
20,17,14,25,24
9,31,45,13,2
1,16,17,34,32
18,18,19,10,35
10,2,18,7,63
51,32,10,4,3
6,37,31,2,24
12,4,40,20,24
3,5,6,76,10
20,10,14,24,32
4,18,17,10,51
35,40,13,6,6
24,24,24,18,10
23,56,17,3,1
3,4,62,17,14
14,1,33,36,16
25,7,10,33,25
39,41,5,11,4
23,23,20,13,21
58,9,15,14,4
2,7,31,20,40
19,35,25,12,9
45,17,35,2,1
17,3,22,20,38
1,86,10,2,1
20,50,12,16,2
26,33,16,3,22
10,22,8,58,2
6,11,31,5,47
12,56,2,1,29
14,42,27,2,15
2,21,3,15,59
26,34,17,13,10
28,2,49,20,1
20,8,63,5,4
29,39,6,12,14
11,7,51,1,30
63,5,3,24,5
42,48,6,2,2
1,46,2,17,34
14,39,6,20,21
7,49,5,18,21
10,2,12,46,30
45,11,8,27,9
13,1,18,29,39
9,4,3,7,77
21,43,1,12,23
12,48,35,3,2
26,24,11,7,32
20,38,5,21,16
25,56,10,3,6
5,21,34,25,15
20,32,33,4,11
20,18,13,23,26
2,1,12,34,51
1,29,19,40,11
2,48,29,19,2
16,10,30,17,27
24,34,28,2,12
12,14,30,28,16
26,59,13,1,1
57,2,10,28,3
43,3,16,11,27
22,22,27,16,13
32,8,10,39,11
23,9,11,56,1
36,21,2,11,30
6,20,69,4,1
7,2,32,6,53
16,17,4,43,20
63,11,3,22,1
13,10,44,13,20
26,35,24,14,1
9,36,16,3,36
3,5,61,21,10
40,4,16,26,14
7,3,39,1,50
1,49,42,1,7
16,15,23,21,25
3,22,33,40,2
20,12,45,16,7
15,69,7,6,3
51,18,1,14,16
27,2,19,5,47
15,16,36,4,29
47,37,2,7,7
17,6,9,23,45
8,16,19,31,26
13,6,35,32,14
40,33,6,18,3
8,4,28,36,24
10,1,39,39,11
62,14,2,20,2
6,65,5,23,1
17,39,1,28,15
74,14,1,10,1
36,9,45,8,2
6,8,67,12,7
7,23,37,32,1
4,61,13,12,10
13,1,6,10,70
