3,11,40,4,42
42,2,22,22,12
2,12,73,12,1
18,32,41,8,1
4,7,13,33,43
5,27,27,28,13
23,38,4,25,10
25,43,24,1,7
56,5,2,32,5
52,9,7,28,4
13,18,40,6,23
11,19,12,54,4
27,15,15,9,34
81,2,14,2,1
7,49,15,18,11
49,4,5,34,8
12,56,6,8,18
10,5,20,48,17
11,38,7,27,17
20,1,15,35,29
13,50,3,8,26
2,40,25,21,12
17,35,22,24,2
39,6,43,6,6
24,3,11,3,59
25,7,1,28,39
40,8,19,10,23
21,4,22,29,24
10,1,42,17,30
11,2,6,67,14
17,4,44,27,8
3,9,5,53,30
13,29,11,30,17
47,3,17,17,16
6,24,34,1,35
18,17,10,13,42
39,12,27,13,9
75,14,5,4,2
20,16,2,47,15
26,27,17,11,19
9,27,6,52,6
36,31,6,2,25
35,33,20,6,6
15,2,16,62,5
7,24,37,22,10
58,17,2,1,22
17,13,29,26,15
9,32,46,5,8
23,33,7,30,7
11,22,1,8,58
1,7,41,22,29
31,42,4,13,10
25,14,16,43,2
63,10,2,23,2
38,20,5,36,1
12,33,23,21,11
16,52,6,1,25
64,27,1,2,6
46,5,5,26,18
2,19,23,15,41
46,18,33,1,2
4,17,17,19,43
24,23,19,10,24
39,1,42,2,16
19,40,7,19,15
30,10,25,24,11
23,10,38,27,2
2,50,22,21,5
3,34,20,27,16
39,26,1,27,7
19,17,10,21,33
24,48,18,3,7
8,38,13,34,7
1,10,4,70,15
54,4,23,10,9
5,1,11,24,59
38,26,15,2,19
25,4,5,24,42
17,16,58,5,4
34,18,33,11,4
30,4,41,4,21
44,12,13,10,21
31,3,50,9,7
20,30,7,25,18
53,7,33,5,2
12,47,23,15,3
5,64,1,4,26
11,29,13,4,43
23,6,40,4,27
20,8,10,29,33
3,5,32,13,47
5,46,8,25,16
16,11,28,34,11
1,2,66,28,3
43,2,9,4,42
8,2,39,12,39
19,24,7,16,34
18,3,74,4,1
16,16,22,1,45
15,38,5,9,33
29,19,25,24,3
39,3,26,16,16
56,8,10,3,23
2,11,27,44,16
6,4,27,46,17
25,21,30,21,3
13,1,5,61,20
44,12,38,3,3
19,15,41,23,2
14,30,38,14,4
19,31,25,6,19
6,3,24,20,47
64,19,6,6,5
39,41,1,16,3
25,7,7,11,50
15,18,3,3,61
17,35,9,19,20
5,8,18,6,63
6,14,11,26,43
8,27,19,32,14
4,15,31,34,16
18,17,14,40,11
55,5,12,21,7
15,19,29,24,13
4,24,17,6,49
24,4,17,18,37
21,2,18,9,50
44,2,20,2,32
11,57,14,12,6
18,12,16,27,27
8,4,41,33,14
52,2,37,1,8
27,10,3,19,41
39,2,19,34,6
4,27,23,27,19
7,57,30,2,4
50,10,21,2,17
16,34,34,4,12
3,14,27,39,17
26,13,7,29,25
11,4,27,35,23
8,18,3,59,12
17,29,14,35,5
33,17,7,27,16
46,26,2,23,3
35,19,36,5,5
52,5,2,22,19
11,25,3,9,52
5,80,3,9,3
29,33,29,5,4
48,1,14,8,29
56,8,12,15,9
21,5,21,33,20
3,7,58,5,27
7,26,22,20,25
3,5,20,5,67
31,21,14,21,13
6,29,20,12,33
18,16,33,6,27
30,8,29,17,16
6,9,37,6,42
18,18,27,18,19
12,15,13,57,3
17,31,24,21,7
49,15,2,6,28
10,30,27,26,7
10,53,17,13,7
56,14,5,1,24
30,38,1,27,4
14,38,20,27,1
12,3,6,34,45
10,26,31,5,28
25,40,19,13,3
31,23,32,8,6
6,19,10,62,3
22,20,28,9,21
8,37,9,24,22
9,1,13,6,71
16,12,8,54,10
1,51,36,6,6
7,22,3,53,15
5,27,22,38,8
46,30,5,2,17
23,47,12,8,10
16,35,29,12,8
37,5,7,44,7
1,28,12,1,58
17,1,6,58,18
9,14,41,18,18
37,43,3,5,12
34,4,14,11,37
12,37,21,11,19
61,7,8,12,12
63,13,11,8,5
6,29,37,23,5
8,40,29,11,12
30,12,24,12,22
34,18,15,18,15
18,1,45,24,12
46,8,21,22,3
33,2,20,26,19
14,15,17,49,5
34,26,5,13,22
30,29,28,7,6
5,14,24,47,10
15,16,24,16,29
1,23,24,45,7
29,7,30,18,16
58,3,27,5,7
6,7,13,65,9
1,69,23,5,2
11,19,30,4,36
7,19,18,18,38
27,22,15,29,7
2,58,4,2,34
9,52,10,16,13
13,25,45,6,11
15,6,23,8,48
8,58,21,7,6
22,14,16,21,27
37,5,1,4,53
11,7,28,27,27
15,2,16,4,63
4,3,1,74,18
2,17,4,70,7
4,39,41,7,9
1,30,27,38,4
55,10,5,20,10
5,17,27,29,22
36,1,5,31,27
6,29,3,47,15
6,12,47,34,1
24,15,41,17,3
17,20,28,15,20
37,12,37,8,6
9,7,34,19,31
48,7,16,16,13
27,39,24,1,9
25,37,13,21,4
27,9,2,6,56
32,10,7,48,3
14,20,29,6,31
20,10,36,8,26
6,11,1,27,55
18,18,6,2,56
3,4,56,22,15
29,1,20,17,33
7,12,12,65,4
46,5,22,19,8
29,21,6,40,4
17,28,3,17,35
1,9,63,18,9
3,33,30,6,28
13,12,59,6,10
10,10,13,23,44
10,17,21,46,6
2,31,9,44,14
30,18,20,16,16
46,8,6,22,18
31,10,9,33,17
38,11,27,14,10
6,25,21,41,7
8,40,5,10,37
12,30,14,16,28
31,4,32,8,25
47,18,5,14,16
12,62,6,4,16
21,1,16,10,52
24,2,62,5,7
1,39,11,13,36
26,11,8,43,12
32,17,28,2,21
5,39,24,11,21
17,31,4,24,24
36,5,14,29,16
1,22,10,54,13
14,12,27,17,30
27,4,5,50,14
6,10,13,59,12
20,1,6,56,17
44,24,14,16,2
11,27,22,6,34
11,18,5,10,56
20,35,10,23,12
40,3,11,5,41
7,58,11,20,4
18,4,25,34,19
6,3,10,50,31
4,16,8,3,69
19,52,14,14,1
10,7,37,14,32
2,55,9,22,12
30,16,29,8,17
2,13,14,58,13
50,17,19,11,3
11,28,7,11,43
1,26,56,12,5
6,18,4,13,59
30,33,1,31,5
2,19,10,52,17
44,8,13,2,33
22,17,23,5,33
19,17,20,6,38
3,14,7,25,51
38,39,13,4,6
6,8,42,3,41
43,7,29,10,11
3,13,17,39,28
10,1,32,17,40
19,46,10,2,23
13,12,30,11,34
5,12,2,65,16
6,14,29,29,22
4,36,14,36,10
38,15,28,16,3
6,38,12,15,29
28,27,1,38,6
28,24,29,14,5
20,32,12,33,3
24,32,21,10,13
28,1,49,5,17
20,3,49,27,1
1,52,7,5,35
23,5,13,33,26
16,44,25,4,11
19,18,17,25,21
28,16,25,23,8
25,13,13,47,2
13,4,41,10,32
5,8,82,3,2
7,32,15,23,23
70,7,6,10,7
20,36,18,13,13
18,9,41,18,14
10,15,32,28,15
35,1,10,52,2
29,3,6,56,6
32,4,37,17,10
21,19,28,8,24
30,5,24,14,27
39,32,7,8,14
13,6,17,58,6
2,3,9,56,30
3,14,10,37,36
55,33,2,1,9
37,24,6,9,24
61,1,4,25,9
16,31,5,15,33
11,27,36,21,5
22,3,25,8,42
11,35,38,10,6
37,9,18,23,13
19,22,17,24,18
31,12,6,35,16
4,42,21,15,18
46,1,28,14,11
2,3,19,53,23
9,29,7,25,30
5,7,11,53,24
24,8,12,55,1
13,18,21,13,35
22,33,8,6,31
28,3,30,28,11
51,17,3,12,17
18,18,44,19,1
42,5,17,35,1
39,6,41,4,10
45,5,16,8,26
29,8,41,16,6
4,10,30,12,44
33,1,27,17,22
9,23,2,20,46
17,47,11,24,1
31,20,21,23,5
1,85,12,1,1
42,21,16,1,20
5,44,3,36,12
15,14,34,20,17
3,1,28,1,67
21,3,28,8,40
28,9,32,21,10
20,7,13,8,52
2,4,26,37,31
52,4,17,15,12
24,51,16,1,8
18,18,28,7,29
32,34,5,21,8
14,57,1,19,9
54,1,24,7,14
49,13,27,6,5
5,25,25,13,32
9,52,16,4,19
16,13,35,33,3
11,57,10,6,16
6,4,17,63,10
20,24,47,5,4
24,5,1,47,23
2,1,15,52,30
26,1,1,20,52
1,73,8,10,8
63,2,7,4,24
41,4,7,13,35
39,6,23,20,12
15,7,55,13,10
23,18,1,22,36
10,41,1,27,21
10,26,36,23,5
12,48,10,20,10
31,9,23,13,24
65,5,9,14,7
87,3,2,1,7
18,17,6,39,20
15,45,12,23,5
8,2,8,81,1
12,1,16,43,28
59,24,4,4,9
7,25,21,3,44
18,8,58,8,8
10,27,6,26,31
19,24,6,21,30
9,30,33,22,6
35,29,11,24,1
5,7,2,55,31
14,29,40,1,16
9,7,56,25,3
44,31,9,4,12
14,11,4,3,68
10,72,8,2,8
16,13,15,4,52
50,11,10,8,21
25,2,12,49,12
76,9,9,1,5
43,26,1,6,24
14,14,39,22,11
8,2,3,75,12
18,8,1,34,39
10,46,2,21,21
48,24,8,14,6
17,7,36,20,20
36,18,35,2,9
13,25,33,21,8
20,1,20,8,51
4,29,30,9,28
44,4,15,36,1
32,12,7,37,12
11,1,46,25,17
51,2,5,4,38
15,2,25,16,42
25,35,22,7,11
20,37,17,10,16
15,23,14,42,6
16,11,1,27,45
63,3,4,11,19
14,5,38,21,22
16,7,62,9,6
38,18,24,7,13
28,15,1,45,11
7,2,10,19,62
11,19,19,39,12
1,44,13,25,17
67,17,2,13,1
8,68,4,2,18
52,11,23,13,1
2,16,1,67,14
47,9,7,25,12
8,46,17,28,1
45,43,3,5,4
26,22,26,20,6
9,13,23,10,45
3,23,15,13,46
29,52,1,1,17
16,38,2,13,31
12,60,4,21,3
3,23,13,41,20
9,16,19,8,48
4,35,53,2,6
53,24,7,14,2
4,22,27,38,9
26,15,14,1,44
40,6,29,3,22
5,25,48,11,11
13,1,27,8,51
3,5,6,45,41
18,14,29,35,4
72,3,4,13,8
40,10,26,16,8
21,13,27,4,35
58,9,5,3,25
23,22,4,11,40
56,3,35,2,4
21,44,3,15,17
27,3,9,14,47
20,12,18,46,4
1,50,41,5,3
17,19,37,8,19
1,29,14,30,26
24,3,9,34,30
13,37,21,2,27
9,35,31,17,8
2,12,49,8,29
26,26,5,24,19
22,5,25,10,38
28,1,45,25,1
20,3,35,40,2
16,9,45,5,25
35,20,18,25,2
13,12,53,1,21
6,16,54,5,19
14,36,6,35,9
18,6,14,13,49
38,2,10,19,31
5,5,25,33,32
35,39,6,2,18
23,40,14,11,12
24,24,9,28,15
6,12,41,34,7
2,53,30,5,10
43,12,7,25,13
63,2,14,18,3
20,21,1,43,15
9,40,13,20,18
41,26,14,6,13
18,16,45,19,2
45,4,19,28,4
48,23,7,8,14
1,1,54,19,25
18,10,19,8,45
37,26,20,6,11
14,10,18,13,45
7,6,8,48,31
30,17,23,23,7
56,19,2,15,8
3,36,20,31,10
23,2,33,4,38
16,37,34,12,1
16,5,16,49,14
3,53,20,6,18
56,27,13,1,3
10,18,5,17,50
69,11,3,4,13
12,10,1,28,49
49,19,2,22,8
37,2,10,49,2
22,1,20,28,29
20,20,9,29,22
6,21,33,16,24
9,26,44,16,5
17,49,12,14,8
19,22,9,32,18
30,4,2,24,40
2,5,72,16,5
13,42,2,23,20
44,2,3,22,29
3,15,40,5,37
1,3,57,24,15
19,19,38,7,17
1,40,21,29,9
9,21,45,7,18
31,12,35,9,13
47,14,4,33,2
10,55,12,11,12
14,27,34,22,3
14,9,29,37,11
5,70,3,5,17
26,15,9,10,40
17,11,33,1,38
20,30,12,21,17
20,39,1,35,5
27,8,28,16,21
21,21,36,14,8
13,15,9,8,55
3,6,2,20,69
29,9,9,16,37
37,2,17,29,15
7,5,19,19,50
13,25,22,1,39
6,9,17,38,30
13,68,4,5,10
31,24,1,17,27
31,12,19,35,3
13,51,6,5,25
51,17,4,20,8
44,36,8,2,10
10,9,31,12,38
9,56,19,10,6
1,13,9,45,32
61,8,4,5,22
16,14,27,7,36
9,5,20,10,56
6,41,4,40,9
51,14,21,5,9
40,19,8,29,4
7,7,48,29,9
7,33,12,15,33
11,41,14,22,12
39,1,14,8,38
23,6,45,4,22
6,10,1,40,43
47,23,15,8,7
16,13,21,43,7
15,28,18,9,30
14,5,36,35,10
53,12,14,4,17
25,11,8,30,26
17,34,9,32,8
7,4,50,23,16
1,9,12,56,22
57,14,1,13,15
52,6,14,19,9
44,5,26,23,2
10,32,31,20,7
6,12,34,26,22
1,10,60,7,22
17,37,36,5,5
7,15,32,26,20
2,17,1,11,69
39,3,5,34,19
51,24,15,2,8
5,51,26,14,4
48,8,32,11,1
3,26,2,31,38
3,26,21,46,4
46,6,30,9,9
6,41,2,1,50
22,5,55,4,14
27,15,16,2,40
25,8,3,13,51
15,33,5,16,31
17,8,37,10,28
34,12,16,11,27
76,8,12,2,2
6,26,46,1,21
26,26,24,17,7
41,42,4,12,1
13,56,4,16,11
6,9,43,24,18
21,27,44,4,4
21,9,50,3,17
46,7,3,23,21
5,42,5,26,22
12,16,29,9,34
10,11,17,51,11
38,42,6,6,8
6,22,25,1,46
1,17,9,71,2
22,11,9,14,44
48,5,6,7,34
16,7,38,28,11
53,16,12,16,3
50,3,9,1,37
20,20,11,38,11
7,38,39,4,12
28,8,1,40,23
1,14,1,39,45
17,8,28,35,12
33,8,1,50,8
3,19,15,45,18
18,64,4,13,1
6,43,32,3,16
11,14,67,2,6
51,8,9,22,10
18,40,24,14,4
3,50,3,24,20
4,18,20,26,32
41,1,25,3,30
9,10,60,12,9
17,6,31,43,3
16,4,63,12,5
18,7,4,31,40
30,29,15,16,10
32,18,10,39,1
13,4,11,68,4
30,20,8,25,17
39,30,7,16,8
3,56,9,6,26
1,58,17,10,14
2,47,34,2,15
7,30,3,29,31
20,7,23,19,31
35,13,27,9,16
13,8,49,14,16
26,18,11,33,12
31,20,19,20,10
24,27,8,18,23
3,23,2,16,56
19,22,27,12,20
21,11,23,1,44
15,39,24,10,12
6,55,10,10,19
37,5,14,2,42
2,1,31,53,13
4,32,28,4,32
6,17,73,3,1
2,30,26,29,13
18,6,10,24,42
11,3,39,46,1
20,10,46,7,17
13,20,23,39,5
7,14,65,5,9
22,3,59,4,12
10,2,5,59,24
24,9,57,3,7
29,7,51,7,6
6,13,29,33,19
17,4,14,20,45
35,5,2,1,57
4,1,6,64,25
5,3,8,42,42
8,51,7,17,17
54,5,2,25,14
12,36,12,4,36
60,16,7,9,8
9,38,33,12,8
7,26,16,2,49
4,24,5,3,64
22,5,49,10,14
17,37,8,19,19
34,28,15,4,19
18,9,32,30,11
2,21,40,33,4
43,18,15,18,6
5,23,4,44,24
3,39,10,32,16
12,16,26,19,27
7,56,19,7,11
78,5,12,1,4
38,8,48,5,1
10,4,26,52,8
51,2,22,24,1
35,12,1,44,8
44,5,9,4,38
13,41,38,6,2
16,57,10,8,9
19,9,15,53,4
16,50,17,6,11
16,19,20,29,16
32,2,24,18,24
28,25,35,1,11
26,13,45,9,7
35,5,15,24,21
1,32,23,11,33
22,6,38,7,27
20,33,6,3,38
7,20,19,27,27
11,22,5,26,36
20,1,24,25,30
7,4,28,51,10
41,21,3,3,32
8,29,6,6,51
11,8,35,37,9
20,35,25,1,19
4,27,27,38,4
30,46,7,12,5
45,1,27,20,7
42,15,6,3,34
3,8,42,22,25
34,14,30,11,11
43,43,6,6,2
35,43,3,1,18
13,40,20,2,25
16,12,13,50,9
8,53,5,16,18
6,29,55,7,3
20,29,39,8,4
33,30,14,22,1
13,9,3,51,24
45,17,8,10,20
24,41,4,20,11
18,47,5,6,24
42,24,11,4,19
6,54,6,20,14
7,44,33,12,4
5,39,8,14,34
7,38,16,15,24
17,23,36,19,5
41,13,19,23,4
20,35,18,14,13
20,24,1,39,16
18,1,79,1,1
22,61,7,7,3
16,12,12,16,44
31,3,52,9,5
17,21,11,17,34
17,3,4,63,13
3,36,30,4,27
33,7,25,22,13
54,20,5,19,2
10,23,6,53,8
34,12,1,4,49
22,14,3,34,27
5,60,12,12,11
29,16,37,2,16
3,32,19,15,31
26,38,25,7,4
4,3,66,15,12
26,8,2,30,34
64,4,4,8,20
13,25,1,21,40
20,45,22,3,10
4,19,28,37,12
35,31,18,1,15
16,21,8,24,31
32,5,28,15,20
33,11,10,6,40
46,1,9,21,23
62,12,7,15,4
20,9,12,58,1
1,1,47,34,17
2,10,58,10,20
13,50,10,20,7
42,3,26,7,22
23,5,26,6,40
35,20,3,26,16
15,14,18,48,5
29,7,26,10,28
4,1,43,4,48
19,9,10,49,13
37,5,5,41,12
16,47,1,9,27
1,3,28,56,12
23,39,22,7,9
6,43,22,20,9
16,20,49,13,2
3,9,18,56,14
38,11,8,33,10
8,3,1,18,70
8,61,5,5,21
38,10,27,19,6
30,15,1,13,41
11,11,36,29,13
56,10,11,14,9
14,5,3,19,59
52,14,2,30,2
1,31,19,45,4
4,37,43,11,5
8,11,64,15,2
15,10,1,7,67
41,7,7,43,2
7,57,30,3,3
12,28,26,7,27
34,35,17,5,9
19,39,5,33,4
30,27,2,24,17
10,42,4,31,13
8,43,13,12,24
5,11,14,14,56
15,48,15,15,7
42,24,6,11,17
3,26,30,19,22
12,3,12,69,4
28,37,12,21,2
18,39,4,7,32
34,7,7,40,12
27,1,40,12,20
13,10,23,23,31
27,1,25,5,42
22,25,17,25,11
10,5,6,66,13
12,25,29,2,32
1,6,29,46,18
4,14,37,12,33
19,17,7,28,29
16,53,2,13,16
10,36,26,19,9
41,15,30,1,13
20,24,18,16,22
17,2,35,21,25
